holeid,from,to,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE
MRCB28,606,606.5,10569.13725,10690.07275,-410.3225,1,20,0,0.05
MRCB28,606.5,607,10569.29775,10690.26425,-410.7555,1,20,0,0.02
MRCB28,607,607.5,10569.45825,10690.45575,-411.1885,1,20,0,0.01
MRCB28,607.5,608,10569.61875,10690.64725,-411.6215,1,20,0,0.04
MRCB28,608,608.5,10569.77925,10690.83875,-412.0545,1,20,0,0.07
MRCB28,608.5,609,10569.93975,10691.03025,-412.4875,1,20,0,0.01
MRCB28,609,609.5,10570.10025,10691.22175,-412.9205,1,20,0,0.03
MRCB28,609.5,610,10570.26075,10691.41325,-413.3535,1,20,0,0.05
MRCB28,610,610.5,10570.42125,10691.60475,-413.7865,1,20,0,0.01
MRCB28,610.5,611,10570.58175,10691.79625,-414.2195,1,20,0,0.06
MRCB28,611,611.5,10570.74225,10691.98775,-414.6525,26,20,0,0.07
MRCB28,611.5,612,10570.90275,10692.17925,-415.0855,26,14,0,0.03
MRCB28,612,612.5,10571.06325,10692.37075,-415.5185,26,14,0,0.11
MRCB28,612.5,613,10571.22375,10692.56225,-415.9515,26,14,0,0.01
MRCB28,613,613.5,10571.38425,10692.75375,-416.3845,26,16,0,0.01
MRCB28,615,615.5,10572.02625,10693.51975,-418.1165,26,16,0,0.01
MRCB28,615.5,616,10572.18675,10693.71125,-418.5495,26,16,0,0.01
MRCB28,616,616.5,10572.34725,10693.90275,-418.9825,26,16,0,0.05
MRCB28,616.5,617,10572.50775,10694.09425,-419.4155,26,16,0,0.06
MRCB28,617,617.5,10572.66825,10694.28575,-419.8485,26,16,0,0.06
MRCB28,617.5,618,10572.82875,10694.47725,-420.2815,26,16,0,0.39
MRCB28,618,618.5,10572.98925,10694.66875,-420.7145,26,16,0,0.24
MRCB28,618.5,619,10573.14975,10694.86025,-421.1475,26,16,0,0.22
MRCB28,619,619.5,10573.31025,10695.05175,-421.5805,26,14,0,0.02
MRCB28,619.5,620,10573.47075,10695.24325,-422.0135,26,14,0,0.02
